🕘️更新时间,#genre#
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC动作电影,http://183.94.1.118/rtp/228.0.0.212:6108
CHC动作电影,http://124.128.73.58/rtp/239.253.254.153:8000
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,http://60.29.124.66/rtp/225.1.1.215:5002
CHC动作电影,http://120.198.101.106:9901/tsfile/live/1052_1.m3u8?key=txiptv
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC高清电影,http://183.94.1.118/rtp/228.0.0.233:6108
CHC高清电影,http://124.128.73.58/rtp/239.253.254.154:8000
CHC高清电影,http://58.19.38.162/rtp/228.0.0.233:6108
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CHC高清电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv
CHC高清电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC高清电影,http://60.29.124.66/rtp/225.1.1.214:5002
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8?key=txiptv
CHC高清电影,http://123.129.70.178/rtp/239.253.254.154:8000
CHC高清电影,http://113.57.20.158/rtp/228.0.0.233:6108
